point_index,x,x_rot,x_0,x_0_rot,x_proj,y,y_rot,y_0,y_0_rot,y_proj,z,z_rot,z_0,z_0_rot,z_proj,u,u_rot,v,v_rot,w,w_rot,Crosshead,Force,g,h,Element
2100,12.3466,35.20558813569383,11.803006,54.10961055388161,55.07012866217724,44.2107,36.6053558219874,44.383291,36.06126503936553,36.06126503936553,-19.1038,241.21318834574367,-0.19879999999999853,241.47044306118553,241.42241715577075,0.543594,-18.904022418187775,-0.172591,0.5440907826218753,-18.905,-0.25725471544185985,-4.46114,-8.07793,-0.016767914672178176,-0.4310529321178625,1560.0
2101,-18.2528,42.83896083034111,-18.3279955,54.57325467979229,54.492133523990645,-31.7512,5.613385632052612,-31.93865,5.536356468474288,5.587883426102829,-11.7963,165.44272851986986,-0.06270000000000131,165.3064782349056,165.2998458292341,0.0751955,-11.734293849451188,0.18745,0.07702916357832583,-11.7336,0.1362502849642624,-4.46114,-8.07793,0.7346987794966245,-0.8800622942745473,957.0
2102,50.8615,52.59809352487564,51.176308,61.23369124609733,61.0,175.068,75.79445938858841,178.9462,76.12866021159435,76.12866021159435,-1.14827,371.9463009140745,7.50417,375.8602520242681,375.8602520242681,-0.314808,-8.63559772122169,-3.8782,-0.3342008230059507,-8.65244,-3.9139511101935693,-4.46114,-8.07793,-0.5485359153622597,-0.6558991902927573,2343.0
2104,43.2354,51.99897259266671,43.516917,61.23846996681238,60.79194722516658,155.007,68.06487137051523,158.86244,68.36561947661504,68.36561947661504,-1.83352,351.92218496636264,7.42273,355.8161630952342,355.8384892323165,-0.281517,-9.239497374145667,-3.85544,-0.3007481060997972,-9.25625,-3.8939781288715505,-4.46114,-8.07793,0.3379270240971595,-0.6646038529377338,2171.0
2105,35.9257,48.98602096288471,36.201015999999996,58.9754051153692,59.322737575449324,125.669,60.60393286865704,129.49108,60.89825235951109,60.89825235951109,-4.97282,322.60901905902324,5.033180000000001,326.47291642980207,326.45554980679805,-0.275316,-9.989384152484488,-3.82208,-0.294319490854053,-10.006,-3.863897370778787,-4.46114,-8.07793,-0.7785704597679135,-0.41778087358782545,2081.0
2106,40.5298,51.11122002482442,40.803348,60.610994234861195,60.28973577535347,144.974,65.30754309303785,148.81325999999999,65.60021950497078,65.60021950497078,-2.76446,341.8993586474139,6.752000000000001,345.77832503153877,345.79438795451415,-0.273548,-9.499774210036769,-3.83926,-0.292676411932924,-9.51646,-3.878966384124884,-4.46114,-8.07793,-0.797462393031752,-0.6822444914586241,2169.0
2107,49.288,52.90430115343368,49.583062999999996,61.6220652100421,61.0,172.323,74.20677726148664,176.1945,74.52119267003272,74.52119267003272,-0.853793,369.21076688765623,7.880787,373.1184758204528,373.1184758204528,-0.295063,-8.71776405660842,-3.8715,-0.3144154085460955,-8.73458,-3.907708932796566,-4.46114,-8.07793,0.8084770680130874,0.247390328181109,2258.0
2108,-5.30219,40.53772673063546,-5.622413000000001,54.56434627932547,54.75,0.515081,18.730678528885058,0.4498445,18.409087247095606,18.409087247095606,-13.9591,197.63201024418308,0.06740000000000101,197.62916482872663,197.62916482872663,0.320223,-14.026619548690002,0.0652365,0.32159128178945273,-14.0265,0.002845415456436208,-4.46114,-8.07793,0.14438882050976456,0.051665931490651934,1215.0
2109,37.802,50.2725351668065,38.068683,60.01143682118952,59.78726852545521,134.934,62.527975327658226,138.75701,62.81368523047752,62.81368523047752,-3.64636,331.8698595156954,6.109160000000001,335.73364687308,335.7448552878667,-0.266683,-9.738901654383021,-3.82301,-0.2857099028192863,-9.75552,-3.863787357384563,-4.46114,-8.07793,0.03946898648147396,-0.7020573709169241,2083.0
2110,-30.3008,30.30036536830378,-30.013593999999998,38.291443810541,38.291443810541,-137.544,-6.980047650021319,-137.23590800000002,-6.691843855769122,-6.0,-24.7919,59.65829820555379,-16.799439999999997,59.99950723718652,59.99950723718652,-0.287206,-7.991078442237212,-0.308092,-0.28820379425219733,-7.99246,-0.34120903163276967,-4.46114,-8.07793,0.7849174924548193,0.9998028948746083,515.0
2111,7.6476,37.100769445644495,7.201103,54.378749418207015,54.75,32.5813,31.846201774774062,32.700099,31.39904885621373,31.39904885621373,-17.2585,229.61631721963582,0.020199999999999108,229.81223761282325,229.81223761282325,0.446497,-17.27797997256252,-0.118799,0.447152918560333,-17.2787,-0.1959203931874101,-4.46114,-8.07793,-0.15023328521884738,0.9248950451293013,1473.0
2112,54.1432,52.95429526540534,54.46972,61.30464653689789,61.0,183.224,79.11822274330139,187.10688,79.46418064560139,79.46418064560139,-0.757068,380.08685669623947,7.610142,384.0041921386828,384.0041921386828,-0.32652,-8.350351271492551,-3.88288,-0.3459579023000037,-8.36721,-3.9173354424432896,-4.46114,-8.07793,0.7856722582405553,0.6016768554731243,2344.0
2113,132.874,1.871288225889984,132.9109952,11.281011659667925,11.281011659667925,161.012,157.7369974894091,162.55058,157.7812457207432,155.9464041312615,-51.9443,357.24700298788616,-42.527829999999994,358.8261306651429,358.917872744617,-0.0369952,-9.409723433777938,-1.53858,-0.04424823133408376,-9.41647,-1.579127677256723,-4.46114,-8.07793,0.9357710957598459,0.5671592822663638,4355.0
2114,16.4694,35.16882235627834,15.874349,55.581968720473746,55.87810082304841,60.3235,40.81134135254826,60.509231,40.215750722620854,40.215750722620854,-19.0712,257.3044656360587,1.343,257.58166077725605,257.5668541721273,0.595051,-20.413146364195402,-0.185731,0.5955906299274119,-20.4142,-0.2771951411973132,-4.46114,-8.07793,-0.012077634547445275,0.02673684320388147,1647.0
2115,-2.04017,39.77640107556739,-2.3961029999999996,54.478533747335845,54.75,7.87056,22.03070920305019,7.8462229,21.67356981054285,21.67356981054285,-14.6889,204.96731088236749,0.013299999999999201,205.00847422310125,205.00847422310125,0.355933,-14.70213267176845,0.0243371,0.3571393925073393,-14.7022,-0.0411633407337427,-4.46114,-8.07793,-0.4217894366905947,-0.9966103107595018,1301.0
2117,43.8901,51.405089807253496,44.190563999999995,60.713245753743394,60.70478435254793,153.282,68.7106952242636,157.14728000000002,69.03043584154929,69.03043584154929,-2.43494,350.19123785251634,6.890009999999999,354.0952553537219,354.09567842378164,-0.300464,-9.308155946489899,-3.86528,-0.3197406172856901,-9.32495,-3.9040175012055744,-4.46114,-8.07793,0.6027437676495727,0.6382713781183169,2170.0
2118,23.8923,42.97373039798384,23.942872299999998,56.35484366483903,57.079433273358795,81.3027,48.34194346905291,84.59756,48.40854826759884,48.40854826759884,-11.1761,278.2790294109643,2.2194000000000003,281.63155644187924,281.5953269614532,-0.0505723,-13.381113266855184,-3.29486,-0.06660479854593625,-13.3955,-3.352527030914903,-4.46114,-8.07793,-0.2674234410791039,-0.36187586030078234,1820.0
2119,58.54,54.124588269526434,58.862958,61.96435474141173,61.0,196.984,83.585961069204,200.86902,83.92840576923183,83.92840576923183,0.472389,393.82915440520037,8.329019,397.7464373660279,397.7464373660279,-0.322958,-7.839766471885298,-3.88502,-0.34244470002782434,-7.85663,-3.917282960827561,-4.46114,-8.07793,0.571362307692732,0.09857494641116774,2431.0
2120,-25.5194,40.523702818314085,-25.325985,50.73429925551297,50.73737172596944,-69.0797,-1.8457834341415413,-69.166079,-1.6535710645654014,-1.6672900449367412,-14.2725,128.14189267389148,-4.062200000000001,128.0987275234103,128.0995670959517,-0.193415,-10.210596437198891,0.086379,-0.19221236957613758,-10.2103,0.04316515048116553,-4.46114,-8.07793,0.971610913882924,0.23982731814590869,781.0
2121,13.5853,35.84554505228968,13.041903,55.09716786142174,55.37100021002004,50.1826,37.8748425506989,50.354349,37.33091875334038,37.33091875334038,-18.4381,247.1814362422022,0.8145000000000024,247.43935308242925,247.42566146499934,0.543397,-19.251622809132055,-0.171749,0.5439237973585167,-19.2526,-0.25791684022706013,-4.46114,-8.07793,0.6147935195470425,-0.029741057156972044,1561.0
2122,-15.2562,42.73897764466015,-15.407563,54.929763206020546,54.878838506952825,-24.1819,8.649055610415335,-24.370120999999997,8.495822278768895,8.507227699153294,-11.8638,172.99608422276927,0.3262999999999998,172.8614330938794,172.8583165879068,0.151363,-12.190785561360387,0.188221,0.15323333164644065,-12.1901,0.1346511288898613,-4.46114,-8.07793,-0.016509691541905718,0.1433248543137484,1042.0
2123,-2.19226,39.0685493720246,-2.575939,53.75292887894017,54.75,3.51541,21.856175027678383,3.5027743,21.471351764874697,21.471351764874697,-15.4156,200.60989882317875,-0.7310999999999996,200.66282998936057,200.66282998936057,0.383679,-14.68437950691557,0.0126357,0.38482326280368406,-14.6845,-0.05293116618182267,-4.46114,-8.07793,-0.5106062171140636,-0.7348680042557704,1300.0
2124,4.81326,37.234052683181076,4.397209999999999,53.664885286550785,54.75,21.1122,28.952641021925068,21.1751691,28.535708825463033,28.535708825463033,-17.1746,218.16248287311527,-0.7433000000000014,218.29874806870734,218.29874806870734,0.41605,-16.4308326033697,-0.0629691,0.416932196462037,-16.4313,-0.13626519559207753,-4.46114,-8.07793,0.592150749061416,0.319499227482936,1387.0
2125,46.1997,52.476196861991816,46.489475,61.50390810302451,61.0,162.404,71.06730907400257,166.26612,71.37636521400348,71.37636521400348,-1.32455,359.30590758108895,7.719939999999999,363.20560596814107,363.20560596814107,-0.289775,-9.027711241032693,-3.86212,-0.30905614000093623,-9.04449,-3.899698387052101,-4.46114,-8.07793,-0.44945391439860605,0.28224238725642864,2256.0
2126,1.20557,38.98706952438526,0.815849,54.41769579886216,54.75,15.2271,25.314467643126786,15.2480983,24.923721118980684,24.923721118980684,-15.4467,212.30363535601418,-0.01580000000000048,212.39346291568629,212.39346291568629,0.389721,-15.430626274476895,-0.0209983,0.39074652414610306,-15.4309,-0.08982755967210876,-4.46114,-8.07793,-0.994280956175033,-0.04261483372548583,1386.0
2127,24.1541,45.24163764455069,24.335581,57.063594129975286,57.265465296369655,84.6717,48.620976609524874,88.28623,48.820254866957896,48.820254866957896,-8.89361,281.65648375389014,2.944089999999999,285.32125192174937,285.3111583634296,-0.181481,-11.8219564854246,-3.61453,-0.19927825743301011,-11.8377,-3.66476816785922,-4.46114,-8.07793,-0.0619409308017723,-0.8755385024446449,1821.0
2128,-29.4877,33.41271598705847,-29.182836,41.95540080248663,41.95540080248663,-119.991,-6.076510450897441,-119.80298,-5.771309901164518,-5.130375232401324,-21.6036,77.2205046773911,-13.06005,77.44393946041407,77.4118927269759,-0.304864,-8.542684815428162,-0.18802,-0.30520054973292443,-8.54355,-0.22343478302297184,-4.46114,-8.07793,0.371614996010655,-0.03526225821213338,603.0
2129,57.4911,53.439114459457194,57.82426,61.48519109403017,61.0,191.37,82.50812405969965,195.25707,82.86076598246215,82.86076598246215,-0.237297,388.21762743260393,7.825653000000001,392.13780101911084,392.13780101911084,-0.33316,-8.046076634572977,-3.88707,-0.3526419227624952,-8.06295,-3.920173586506913,-4.46114,-8.07793,0.144306392984862,-0.1448795923556645,2430.0
2130,-8.57555,41.28146042104632,-8.809655,54.560971781676585,54.75,-9.52167,15.405458002179973,-9.62767,15.169828146165957,15.169828146165957,-13.2585,187.6154306399724,0.02069999999999972,187.56814193157405,187.56814193157405,0.234105,-13.279511360630261,0.106,0.23562985601401762,-13.2792,0.0472887083983659,-4.46114,-8.07793,0.7216392068543381,0.02725677262961881,1129.0
2131,50.7995,52.47663330147289,51.115214,61.20816743389942,61.0,172.427,75.71882592330222,176.30814999999998,76.05394089103297,76.05394089103297,-1.28116,369.30510575552944,7.467230000000001,373.22241758616417,373.22241758616417,-0.315714,-8.731534132426535,-3.88115,-0.33511496773075045,-8.74839,-3.9173118306347137,-4.46114,-8.07793,-0.5784236435868139,0.2889670344656679,2342.0
2132,43.3323,51.79445329575792,43.613051,61.10035473494264,60.662251026465825,152.418,68.1484105459567,156.27003000000002,68.44837014397734,68.44837014397734,-2.04926,349.33180902183824,7.2733799999999995,353.2226686568563,353.24457384228015,-0.280751,-9.305901439184725,-3.85203,-0.29995959802065225,-9.32264,-3.890859635018047,-4.46114,-8.07793,0.3668340099504656,0.29782998248516235,2170.0
2133,40.6387,50.898842263830055,40.909451,60.45781236123608,60.15950874620221,142.378,65.40304652690384,146.21108999999998,65.6928897320128,65.6928897320128,-2.98809,339.30188670705024,6.587540000000001,343.17495388901636,343.18986906976806,-0.270751,-9.558970097406021,-3.83309,-0.289843205108977,-9.57563,-3.8730671819660443,-4.46114,-8.07793,-0.7684709126825385,0.27594793299877324,2168.0
2134,55.4661,53.617839955745715,55.778873999999995,61.83043008695882,61.0,187.07,80.46092432535673,190.93697,80.79306439143602,80.79306439143602,-0.0769925,383.9288801486223,8.152387500000001,387.82978015279855,387.82978015279855,-0.312774,-8.212590131213105,-3.86697,-0.3321400660792915,-8.22938,-3.9009000041761968,-4.46114,-8.07793,-0.6827742434255925,0.1319120611194194,2429.0
2135,43.7286,51.15851035419832,44.023747,60.53642950810956,60.57005084370223,150.595,68.53533469049627,154.45465,68.8497241440396,68.8497241440396,-2.69314,347.50401514745977,6.701550000000001,351.402732220869,351.4010511540894,-0.295147,-9.377919153911245,-3.85965,-0.31438945354333875,-9.39469,-3.898717073409181,-4.46114,-8.07793,0.5242727662018274,-0.43957957255880925,2170.0
2136,19.3815,34.866438680392605,18.752747,55.98643616277447,56.25297714477237,67.7298,43.761685352208886,68.016921,43.13286476225893,43.13286476225893,-19.3418,264.6943821268631,1.7797000000000018,265.0762017068223,265.06287465772243,0.628753,-21.11999748238186,-0.287121,0.6288205899499528,-21.1215,-0.38181957995919336,-4.46114,-8.07793,-0.6728667500899291,-0.974853460364668,1733.0
2137,20.3606,34.06455283977878,19.681081000000002,55.36889266461694,56.22810104490349,67.265,44.73843035674355,67.563909,44.05889173089832,44.05889173089832,-20.1458,264.2210533975404,1.1601,264.61572142183775,264.5727610028234,0.679519,-21.304339824838166,-0.298909,0.6795386258452385,-21.3059,-0.39466802429737213,-4.46114,-8.07793,-0.28220447161289436,0.8290936878079209,1732.0
2138,4.33874,38.31991096848838,3.9117499999999996,54.52582339480239,54.75,22.6564,28.486024439808407,22.701178900000002,28.05807502500692,28.05807502500692,-16.082,219.7138301326904,0.12429999999999808,219.83098779634375,219.83098779634375,0.42699,-16.205912426314004,-0.0447789,0.42794941480148696,-16.2063,-0.11715766365336001,-4.46114,-8.07793,0.38236780789130403,0.9323951185374995,1387.0
2139,16.1656,34.56842080832221,15.578276,54.577164569925756,55.510749341949726,52.9968,40.46974040619588,53.20728,39.88203438105364,39.88203438105364,-19.7033,249.9767643992142,0.30659999999999954,250.27691742464737,250.23023818604617,0.587324,-20.008743761603547,-0.21048,0.587706025142237,-20.0099,-0.30015302543317013,-4.46114,-8.07793,-0.24187283796920248,-0.9079199388953011,1646.0
2140,35.1993,49.21931700484848,35.459398,59.22738169415645,59.1529448961096,122.265,59.85994046293206,126.0681,60.13894272809884,60.13894272809884,-4.75419,319.2097955463996,5.270409999999999,323.05487250163446,323.05859434153683,-0.260098,-10.008064689307972,-3.8031,-0.2790022651667856,-10.0246,-3.8450769552348443,-4.46114,-8.07793,0.8948337135822472,0.223438039438329,1996.0
2141,-5.31675,40.607856774527875,-5.612483,54.52126283501418,54.75,-2.14844,18.70235394372158,-2.2097708,18.405280870000126,18.405280870000126,-13.9005,194.96887868710525,0.012800000000000367,194.9693222091531,194.9693222091531,0.295733,-13.9134060604863,0.0613308,0.2970730737214544,-13.9133,-0.00044352204783976667,-4.46114,-8.07793,0.14271697375650697,0.9877288836612366,1214.0
2142,-28.5401,36.32867721275039,-28.247975999999998,45.42397939547232,45.42397939547232,-102.668,-5.039648714957224,-102.5847916,-4.747770244360204,-4.268532094025026,-18.6127,94.55116680860606,-9.51698,94.67224910583094,94.64828719831418,-0.292124,-9.095302182721928,-0.0832084,-0.2918784705970169,-9.09572,-0.12108229722488126,-4.46114,-8.07793,-0.06030910215014845,0.8592959974515423,690.0
2143,54.0912,52.838240997313235,54.413146,61.281709004999534,61.0,180.595,79.05265073680027,184.47602,79.39401821692735,79.39401821692735,-0.884501,377.4576332352691,7.575818999999999,381.3735355191724,381.3735355191724,-0.321946,-8.4434680076863,-3.88102,-0.3413674801270749,-8.46032,-3.9159022839032778,-4.46114,-8.07793,0.75760728677094,-0.4505857923310487,2344.0
2144,32.4583,48.45686705952355,32.713622,58.638908450512204,58.64904009766137,112.198,57.06702776497899,115.98289999999999,57.34114722946427,57.34114722946427,-5.55997,309.1536948206267,4.638529999999999,312.98134985617037,312.9808432738129,-0.255322,-10.182041390988653,-3.7849,-0.27411946448528474,-10.1985,-3.8276550355436423,-4.46114,-8.07793,-0.30912872115649837,0.1923372683076273,1994.0
2145,31.6104,47.55882814047811,31.867936,57.82875397950593,58.352069214377806,106.282,56.18864365108941,110.07034999999999,56.46498842027174,56.46498842027174,-6.48355,303.23821019062524,3.8028500000000003,307.0696843214075,307.04351855966394,-0.257536,-10.26992583902782,-3.78835,-0.27634476918232637,-10.2864,-3.8314741307822566,-4.46114,-8.07793,-0.7052333150180327,-0.1825947050841586,1993.0
2146,-30.3345,30.409076290434488,-30.061010999999997,38.31419447526477,38.31419447526477,-140.296,-7.027971905707453,-139.990276,-6.75349081515802,-6.0,-24.6951,56.90695394072142,-16.78861,57.245493632835235,57.245493632835235,-0.273489,-7.905118184830278,-0.305724,-0.27448109054943065,-7.90649,-0.3385396921138573,-4.46114,-8.07793,0.7931076662339874,-0.10180254686590616,515.0
2147,27.6102,46.53612068318159,27.870423,57.0578120387435,57.649678250418205,92.2375,52.11601942574565,96.01022999999999,52.394951879860145,52.394951879860145,-7.56669,289.2100037070461,2.9714099999999997,293.02693418389697,292.99734087331325,-0.260223,-10.52169135556191,-3.77273,-0.2789324541145062,-10.5381,-3.8169304768508483,-4.46114,-8.07793,-0.4966982227688019,0.19893258287647245,1906.0
2148,-27.4159,39.01254477228264,-27.169516,48.65174174061466,48.557927097795655,-85.573,-3.8273500361596398,-85.5924115,-3.581781238170322,-3.1628866510243574,-15.8549,111.65191248696637,-6.215720000000001,111.67296670851697,111.64733124701871,-0.246384,-9.639196968332023,0.0194115,-0.24556879798931713,-9.63918,-0.02105422155061806,-4.46114,-8.07793,-0.4573261278266403,-0.34108215031746525,778.0
2149,-2.08373,39.9290820285203,-2.437908,54.511319831710566,54.75,5.24065,21.97355254292978,5.2154275,21.618172404584723,21.618172404584723,-14.5476,202.33829746765096,0.03470000000000084,202.3780471900502,202.3780471900502,0.354178,-14.582237803190266,0.0252225,0.3553801383450602,-14.5823,-0.03974972239925021,-4.46114,-8.07793,-0.4461206936996111,-0.04878112397991572,1300.0
2150,13.647,35.88883237023213,13.119267,54.96898349961346,55.23808371821738,47.5307,37.92283896306325,47.696629,37.3945615501647,37.3945615501647,-18.4063,244.52941542477785,0.6747999999999976,244.78068887600136,244.76723386507118,0.527733,-19.080151129381324,-0.165929,0.5282774128985452,-19.0811,-0.251273451223518,-4.46114,-8.07793,0.6097477728558378,0.9068880003918386,1560.0
2151,39.6106,49.736739870063154,39.889809,59.518166522762826,59.74532487916061,134.122,64.33239600236234,137.95328,64.6306713208885,64.6306713208885,-4.18585,331.04619889999776,5.61223,334.9183756482367,334.9070177304168,-0.279209,-9.781426652699674,-3.83128,-0.2982753185261536,-9.79808,-3.8721767482389393,-4.46114,-8.07793,0.7779150138616263,0.9628065733166343,2082.0
2152,4.70852,37.38116251578431,4.284288,53.60784434264338,54.75,18.2895,28.83330964705079,18.364459,28.408272570822668,28.408272570822668,-17.0397,215.34097217379602,-0.8125,215.48838550245878,215.48838550245878,0.424232,-16.22668182685907,-0.074959,0.42503707622812,-16.2272,-0.14741332866276424,-4.46114,-8.07793,0.5361790982179668,-0.8046457990164868,1387.0
2154,132.732,7.609751232970673,132.889602,16.197299581554987,16.197299581554987,179.921,157.69225857593173,181.68464,157.85833534427047,156.0,-46.1239,376.1815097226477,-37.52865,377.98151332784795,377.98151332784795,-0.157602,-8.587548348584317,-1.76364,-0.16607676833874202,-8.59525,-1.8000036052002293,-4.46114,-8.07793,-0.8310172012221857,0.19260533113917974,4359.0
2156,132.704,1.3209280944778143,132.70623501,10.96085568042571,10.96085568042571,155.688,157.5395369004305,157.21049,157.5489252902271,155.679192202153,-52.5177,351.92151924764244,-42.871089999999995,353.48573337419253,353.57922002859624,-0.00223501,-9.639927585947895,-1.52249,-0.009388389796588084,-9.64661,-1.5642141265500964,-4.46114,-8.07793,-0.9724540471933929,0.4316926239217512,4438.0
2157,8.23503,36.40952433672471,7.788329,53.6189658124446,54.75,27.04,32.40504891978125,27.167835,31.957743743427674,31.957743743427674,-17.9738,224.06901117598014,-0.7636000000000003,224.27367180978447,224.27367180978447,0.446701,-17.20944147571989,-0.127835,0.44730517635357575,-17.2102,-0.2046606338043344,-4.46114,-8.07793,0.09515273340990472,0.7094687239137898,1472.0
2158,1.17055,39.14037549571045,0.793031,54.42610503119949,54.75,12.5916,25.26582194527198,12.6124314,24.887287093430505,24.887287093430505,-15.3048,209.66899054951443,-0.018800000000000594,209.75796075531224,209.75796075531224,0.377519,-15.285729535489041,-0.0208314,0.37853485184147834,-15.286,-0.08897020579779796,-4.46114,-8.07793,0.9897167486957608,0.9031843021248961,1301.0
2159,-23.6303,42.15624650659366,-23.529571999999998,52.7776165997208,52.642275403679605,-58.0574,0.10011142210517932,-58.209937000000004,0.19926593367344836,0.4123332898614587,-12.5924,139.16145837672622,-1.9716000000000005,139.05439302321147,139.03697259560002,-0.100728,-10.62137009312714,0.152537,-0.09915451156826968,-10.6208,0.1070653535147339,-4.46114,-8.07793,0.33569279195056,0.6147874108293523,867.0
2160,20.162,33.905798028980655,19.524423,55.23071636137456,56.089102616240844,64.5251,44.525690555729184,64.783667,43.887883446403634,43.887883446403634,-20.3164,261.48150286043244,1.0098999999999982,261.83570146574596,261.79278215300263,0.637577,-21.32491833239391,-0.258567,0.6378071093255524,-21.3263,-0.3541986053134894,-4.46114,-8.07793,-0.3834811356106818,-0.28289784186945616,1732.0
2162,50.7364,52.36102693924217,51.04818,61.175498487819866,61.0,169.792,75.64212303618795,173.66655,75.97326383813922,75.97326383813922,-1.40817,366.66994160387367,7.4231300000000005,370.58103291098683,370.58103291098683,-0.31178,-8.814471548577691,-3.87455,-0.3311408019512522,-8.8313,-3.911091307113135,-4.46114,-8.07793,-0.6106944647443129,-0.7675868356052661,2342.0
2163,23.8324,39.462394742704305,23.628662,56.06425297336368,56.802982403816735,76.8827,48.25947002548129,79.06898,48.06580327599882,48.06580327599882,-14.7066,273.8441520027118,1.9048999999999996,276.1033633714145,276.06642689989184,0.203738,-16.60185823065937,-2.18628,0.19366674948246948,-16.6115,-2.259211368702708,-4.46114,-8.07793,-0.4602807122444502,-0.5734360019620253,1819.0
2164,35.4387,48.33119989100403,35.701682,58.46874844125763,58.91403894832578,117.516,60.07486976460174,121.32261000000001,60.356764564311106,60.356764564311106,-5.6629,314.455731923188,4.4912,318.3048646409849,318.28260011563145,-0.262982,-10.137548550253602,-3.80661,-0.28189479970936315,-10.1541,-3.849132717796838,-4.46114,-8.07793,0.9633666139959198,0.3130382296449844,1995.0
2165,-2.26373,39.22910851603807,-2.58886,53.85176989200406,54.75,0.774417,21.770534309748335,0.7212109,21.44405423768802,21.44405423768802,-15.2669,197.86998115358176,-0.6442999999999994,197.88177235329206,197.88177235329206,0.32513,-14.62266137596599,0.0532061,0.3264800720603113,-14.6226,-0.011791199710312493,-4.46114,-8.07793,-0.5225956440231797,0.15270894131682555,1299.0
2166,27.4588,46.108303770983994,27.699428,56.892046929153935,57.51183985323185,89.4951,51.95048594413318,93.25486,52.20973731086336,52.20973731086336,-8.00637,286.46654426812347,2.79373,290.2717407368209,290.240751090617,-0.240628,-10.783743158169942,-3.75976,-0.25925136673017957,-10.8001,-3.805196468697418,-4.46114,-8.07793,-0.5931535223388678,-0.9037035079187734,1906.0
2167,61.6829,54.35852082931149,62.013563999999995,62.002878280819786,61.0,201.8,86.753681047918,205.68539,87.10384798302529,87.10384798302529,0.726873,398.62991106810273,8.388093,402.5466780782036,402.5466780782036,-0.330664,-7.6443574515082995,-3.88539,-0.35016693510729474,-7.66122,-3.9167670101008403,-4.46114,-8.07793,-0.15846080678988417,0.018671231281450675,2516.0
2168,19.4335,34.74924644840403,18.836420999999998,55.8541080897704,56.120553952566254,65.1426,43.800327978393994,65.369446,43.20287070590181,43.20287070590181,-19.4702,262.10641627626507,1.635900000000003,262.4277319177498,262.41440962461,0.597079,-21.10486164136637,-0.226846,0.5974572724921837,-21.1061,-0.3213156414847295,-4.46114,-8.07793,-0.6717902297916417,-0.03423947242360941,1732.0
2169,-12.0914,42.39052300145251,-12.285834,54.975193087972514,55.11715817581871,-19.4096,11.838492541157077,-19.572964000000002,11.642288114736752,11.642288114736752,-12.1919,177.7505061305011,0.392199999999999,177.64263997484125,177.64973822923355,0.194434,-12.584670086520005,0.163364,0.1962044264203273,-12.5841,0.10786615565985658,-4.46114,-8.07793,-0.6681177720821554,0.05990237224642923,1127.0
2170,11.8017,35.4766511368973,11.335366,53.72594377896043,54.75,35.7763,36.01687143827768,35.958909,35.550139714007,35.550139714007,-18.8692,232.78281061094725,-0.6189,233.04684910182942,233.04684910182942,0.466334,-18.24929264206313,-0.182609,0.46673172427068593,-18.2503,-0.264038490882186,-4.46114,-8.07793,-0.32700572570242437,0.2187396407317692,1558.0
2171,132.562,0.947934389223704,132.5442032,10.704341296616839,10.704341296616839,153.005,157.38370610304418,154.5154,157.3729918945332,155.54431683285125,-52.9023,349.23764839918886,-43.13925999999999,350.79038042959,350.88181418267413,0.0177968,-9.756406907393137,-1.5104,0.010714208510961571,-9.76304,-1.552732030401139,-4.46114,-8.07793,-0.8875693059646654,-0.6472698157339863,4438.0
2172,32.5559,48.306956897540196,32.808888,58.496731026382655,58.51797368260872,109.586,57.15114408271094,113.36327,57.422889591297746,57.422889591297746,-5.7212,306.5405518129968,4.485000000000001,310.36062242035507,310.3595602875438,-0.252988,-10.189774128842462,-3.77727,-0.27174550858680624,-10.2062,-3.820070607358214,-4.46114,-8.07793,-0.28884992973875734,-0.8561759714018062,1994.0
2173,39.453,49.51641280823406,39.72782,59.3547542626315,59.6097770295367,131.416,64.16083532546257,135.24364,64.45469869665511,64.45469869665511,-4.41788,328.3400697966787,5.437099999999999,332.2088756802109,332.19612454186563,-0.27482,-9.838341454397447,-3.82764,-0.293863371192543,-9.85498,-3.868805883532213,-4.46114,-8.07793,0.6962495877346794,-0.12155076574864287,2082.0
2174,16.6019,35.307272714874685,16.049626,55.30338109317545,55.61242500671914,55.0023,40.916340338565135,55.198662,40.36361184573353,40.36361184573353,-18.9558,251.98320168298284,1.0413999999999994,252.26900097279815,252.25354877712095,0.552274,-19.996108378300768,-0.196362,0.5527284928316054,-19.9972,-0.28579928981534003,-4.46114,-8.07793,-0.009733828627082558,-0.09858552520422474,1646.0
2175,54.0457,52.739130217062105,54.36223699999999,61.27093501519317,61.0,177.972,78.99360838833744,181.84652,79.32952684034139,79.32952684034139,-0.994965,374.8344495362352,7.553665,378.7442622962815,378.7442622962815,-0.316537,-8.531804798131065,-3.87452,-0.33591845200395704,-8.54863,-3.909812760046313,-4.46114,-8.07793,0.7318107361365549,0.4977049185125907,2343.0
2176,43.4051,50.67265297945944,43.691537999999994,60.186003794348096,60.30028509589065,145.216,68.18408726085869,149.06323,68.48969367103815,68.48969367103815,-3.20226,342.1246039565632,6.32781,346.0115325031909,346.00581843811375,-0.286438,-9.513350814888659,-3.84723,-0.3056064101794749,-9.53007,-3.8869285466277335,-4.46114,-8.07793,0.3691870913786804,-0.5976727409842267,2169.0
